Machine,Type,Machine ID,Timestamp,machine_id,force_applied,cycle_time,temperature,vibration_level,cycle_count,oil_pressure,die_alignment,sheet_thickness,power_consumption,noise_level,lubrication_flow_rate
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 20:57:53.210288+00:00,stamping_press_001,2546.9,12.5,73.4,0.87,1026.0,1.3,aligned,3.0,0.8,54.4,0.1
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 20:58:14.536947+00:00,stamping_press_001,4885.4,0.0,60.8,0.57,672.0,1.6,aligned,2.6,4.8,41.7,1.4
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 20:58:15.081610+00:00,stamping_press_001,4093.3,14.9,95.1,0.35,1629.0,0.7,aligned,1.6,18.7,19.3,1.4
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 20:58:59.192255+00:00,stamping_press_001,1604.7,1.2,74.8,0.61,136.0,4.7,aligned,4.0,12.7,41.3,1.5
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 20:59:18.358136+00:00,stamping_press_001,1353.1,1.0,22.5,0.47,946.0,0.9,aligned,2.4,6.5,65.0,1.3
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 20:59:41.188818+00:00,stamping_press_001,3918.7,3.8,62.0,0.61,1863.0,4.2,aligned,3.4,13.6,88.6,1.8
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:00:22.867091+00:00,stamping_press_001,3581.3,12.1,3.9,0.77,952.0,3.0,aligned,4.9,18.9,28.2,1.6
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:00:23.960965+00:00,stamping_press_001,2318.8,14.8,87.1,0.77,1646.0,4.0,aligned,4.0,8.0,48.0,1.8
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:00:24.824053+00:00,stamping_press_001,3507.5,9.9,78.9,0.16,191.0,0.8,aligned,0.8,9.6,35.7,1.5
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:01:04.486356+00:00,stamping_press_001,3457.3,5.3,41.4,0.04,1531.0,2.1,aligned,1.5,8.6,99.1,1.5
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:01:07.102269+00:00,stamping_press_001,1405.8,7.3,32.5,0.44,1248.0,4.9,aligned,2.2,13.9,32.9,1.8
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:01:48.483674+00:00,stamping_press_001,1585.1,9.7,36.6,0.25,898.0,4.5,aligned,0.8,11.9,2.0,1.4
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:02:28.568778+00:00,stamping_press_001,1488.9,3.2,32.4,0.18,1443.0,1.1,aligned,4.3,15.3,28.3,0.8
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:02:29.683752+00:00,stamping_press_001,3978.1,2.4,46.6,0.69,158.0,1.8,aligned,1.7,18.2,30.5,1.1
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:03:08.743926+00:00,stamping_press_001,2281.4,3.5,33.4,0.19,1292.0,3.9,aligned,4.9,0.9,70.0,1.4
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:03:12.190967+00:00,stamping_press_001,2429.7,11.3,63.5,0.84,1276.0,1.7,aligned,4.6,5.7,46.0,1.8
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:06:42.323028+00:00,stamping_press_001,535.5,15.0,96.8,0.8,586.0,2.7,aligned,1.3,19.1,45.9,0.7
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:06:42.729126+00:00,stamping_press_001,3534.0,9.8,74.4,0.74,1623.0,3.1,aligned,4.6,3.8,82.5,1.6
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:07:22.405819+00:00,stamping_press_001,3059.8,8.9,43.3,0.76,255.0,0.7,aligned,0.6,11.4,78.4,0.4
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:07:23.996356+00:00,stamping_press_001,4620.2,1.1,90.0,0.79,665.0,2.5,aligned,4.5,15.8,49.6,1.7
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:07:25.255570+00:00,stamping_press_001,3426.8,6.5,2.5,0.51,1684.0,2.0,aligned,1.8,5.2,27.3,1.8
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:08:03.991460+00:00,stamping_press_001,4100.1,15.1,73.5,0.46,532.0,1.5,aligned,4.0,12.2,38.1,1.5
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:08:04.397858+00:00,stamping_press_001,3745.9,19.2,81.9,0.55,1212.0,3.6,aligned,0.6,12.4,84.8,1.3
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:08:47.237363+00:00,stamping_press_001,3486.2,7.9,8.0,0.97,366.0,2.0,aligned,2.2,17.9,10.4,1.2
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:09:26.756067+00:00,stamping_press_001,3740.1,9.2,97.2,0.03,1138.0,4.5,aligned,0.4,19.6,23.3,1.1
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:09:28.185867+00:00,stamping_press_001,1142.3,3.6,19.5,0.06,294.0,2.7,aligned,4.8,3.9,39.8,1.1
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:09:28.767510+00:00,stamping_press_001,2051.8,17.5,38.5,0.14,415.0,4.9,aligned,2.3,11.0,14.4,0.3
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:10:11.571415+00:00,stamping_press_001,3910.0,3.2,27.5,0.85,1684.0,3.1,aligned,3.3,17.3,18.7,0.7
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:10:52.615628+00:00,stamping_press_001,4858.4,1.7,38.8,0.79,232.0,0.1,aligned,4.5,11.9,42.0,0.1
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:10:53.807364+00:00,stamping_press_001,4584.2,8.6,93.6,0.09,10.0,4.4,aligned,3.5,6.9,98.9,2.0
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:11:34.407346+00:00,stamping_press_001,4045.9,12.0,92.9,0.48,474.0,2.8,aligned,2.3,7.4,38.3,1.1
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:11:35.339685+00:00,stamping_press_001,3953.1,1.9,26.9,0.89,1888.0,4.0,aligned,4.2,9.0,59.7,0.1
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:11:36.507807+00:00,stamping_press_001,4568.5,17.0,9.9,0.49,335.0,2.4,aligned,2.7,0.2,50.9,0.1
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:12:17.740782+00:00,stamping_press_001,1919.5,9.7,37.6,0.49,1859.0,0.4,aligned,3.4,1.1,92.6,0.8
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:12:57.920918+00:00,stamping_press_001,1023.3,15.1,89.3,0.55,712.0,4.2,aligned,3.2,11.6,51.8,0.9
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:13:00.449573+00:00,stamping_press_001,4775.1,13.0,81.6,0.39,623.0,1.7,aligned,3.0,4.4,58.8,0.2
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:16:29.825971+00:00,stamping_press_001,2852.5,13.1,41.3,0.87,1724.0,2.3,aligned,2.1,4.7,4.5,1.9
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:16:30.425030+00:00,stamping_press_001,282.9,17.5,45.7,0.32,1433.0,3.3,aligned,3.2,0.8,72.9,1.9
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:16:31.446404+00:00,stamping_press_001,3484.1,6.8,42.3,0.4,1446.0,2.2,aligned,4.4,6.5,67.6,1.4
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:17:08.924099+00:00,stamping_press_001,4123.1,5.5,70.6,0.41,47.0,0.8,aligned,1.0,19.3,85.9,1.5
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:17:53.097948+00:00,stamping_press_001,4700.3,8.6,64.4,0.28,1601.0,0.6,aligned,1.5,3.2,17.1,0.4
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:17:55.517320+00:00,stamping_press_001,2430.0,7.0,59.0,0.47,1415.0,4.8,aligned,4.9,10.5,86.6,1.4
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:18:33.181404+00:00,stamping_press_001,2393.4,10.9,18.0,0.19,581.0,1.2,aligned,4.7,18.2,93.2,0.6
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:18:33.474021+00:00,stamping_press_001,2721.3,5.3,69.9,0.83,728.0,2.6,aligned,1.0,19.3,37.1,0.3
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:19:16.597523+00:00,stamping_press_001,1434.1,11.3,57.2,0.69,1327.0,3.1,aligned,2.6,7.2,92.6,1.4
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:19:18.302189+00:00,stamping_press_001,4190.1,7.6,76.4,0.7,1680.0,0.8,aligned,4.4,3.9,39.9,1.6
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:19:58.656027+00:00,stamping_press_001,943.5,14.2,10.4,0.26,935.0,0.4,aligned,4.9,5.8,25.3,1.9
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:19:59.115417+00:00,stamping_press_001,1665.6,7.8,73.7,0.38,493.0,4.2,aligned,1.6,10.7,57.7,1.6
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:20:39.469547+00:00,stamping_press_001,3892.1,12.8,83.5,0.62,1771.0,1.4,aligned,0.6,11.3,96.8,1.5
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:20:42.696111+00:00,stamping_press_001,4866.3,1.8,85.5,0.17,1952.0,3.6,aligned,1.4,11.1,34.1,1.6
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:21:22.587780+00:00,stamping_press_001,2410.8,17.2,56.2,0.38,962.0,4.6,aligned,4.6,1.2,40.0,1.3
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:21:26.056103+00:00,stamping_press_001,4476.1,18.7,80.4,0.18,1714.0,4.4,aligned,3.0,6.1,26.8,1.3
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:21:26.241586+00:00,stamping_press_001,4505.6,9.7,62.4,0.48,1183.0,0.6,aligned,4.2,10.6,38.3,1.0
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:22:06.225145+00:00,stamping_press_001,585.2,12.6,84.9,0.28,1989.0,4.1,aligned,0.2,10.4,32.3,0.9
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:22:45.057856+00:00,stamping_press_001,4262.8,2.3,69.0,0.71,361.0,4.3,aligned,0.2,2.1,82.2,0.7
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:22:46.464295+00:00,stamping_press_001,1976.5,14.8,71.6,0.57,1091.0,2.9,aligned,0.7,2.4,17.1,1.0
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:22:49.032327+00:00,stamping_press_001,10.0,13.3,12.1,0.18,1838.0,0.4,aligned,1.7,7.1,14.1,1.0
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:23:28.750471+00:00,stamping_press_001,4801.3,15.3,40.6,0.2,5.0,4.5,aligned,3.4,3.3,95.0,1.8
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:23:31.616668+00:00,stamping_press_001,260.4,0.8,60.0,0.49,1114.0,4.8,aligned,3.1,11.5,12.8,1.9
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:24:09.407674+00:00,stamping_press_001,1848.5,8.1,51.9,0.76,710.0,1.2,aligned,1.6,16.3,26.7,0.8
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:24:12.858353+00:00,stamping_press_001,2416.3,3.1,92.8,0.12,1236.0,2.4,aligned,4.9,14.4,83.1,0.4
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:24:52.427784+00:00,stamping_press_001,934.5,16.4,63.1,0.51,1747.0,0.1,aligned,0.0,10.3,7.7,0.0
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:24:52.831195+00:00,stamping_press_001,1314.5,17.7,79.9,0.36,907.0,4.5,aligned,0.7,19.1,2.1,1.3
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:24:54.305686+00:00,stamping_press_001,3129.1,6.1,57.1,0.85,351.0,0.1,aligned,1.9,15.1,62.3,0.9
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:25:35.713079+00:00,stamping_press_001,4548.3,12.8,4.3,0.7,928.0,3.0,aligned,1.6,3.4,28.9,1.4
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:26:17.926805+00:00,stamping_press_001,2747.9,18.8,31.3,0.66,994.0,3.4,aligned,2.4,12.5,43.3,0.0
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:26:18.648381+00:00,stamping_press_001,860.4,0.9,95.4,0.89,355.0,1.2,aligned,3.4,1.8,44.3,1.5
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:27:02.040177+00:00,stamping_press_001,203.9,4.9,4.2,0.81,1123.0,1.6,aligned,0.2,1.7,26.5,0.5
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:27:02.174386+00:00,stamping_press_001,3406.4,13.4,55.6,0.23,1663.0,3.9,aligned,4.5,8.2,14.8,0.8
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:28:22.578041+00:00,stamping_press_001,3789.8,6.6,38.0,0.14,1690.0,4.6,aligned,1.8,5.8,23.0,1.9
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:28:24.836747+00:00,stamping_press_001,2679.4,14.2,61.8,0.97,1899.0,4.8,aligned,1.6,11.0,63.3,1.0
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:28:25.999597+00:00,stamping_press_001,451.7,12.1,80.2,0.76,1703.0,2.3,aligned,3.4,17.1,35.1,1.3
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:29:04.657155+00:00,stamping_press_001,344.5,5.0,59.2,0.12,469.0,2.6,aligned,1.7,10.5,91.0,0.9
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:29:07.459533+00:00,stamping_press_001,256.8,15.8,48.9,0.78,1009.0,0.1,aligned,3.3,0.1,65.4,1.3
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:29:48.686303+00:00,stamping_press_001,53.4,19.4,8.2,0.14,1118.0,3.4,aligned,1.8,2.6,39.1,0.4
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:30:28.571616+00:00,stamping_press_001,4049.0,18.8,5.3,0.72,695.0,0.7,aligned,2.9,8.8,54.0,0.4
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:30:30.531179+00:00,stamping_press_001,1687.6,18.4,3.9,0.5,1050.0,3.5,aligned,3.2,15.9,34.6,1.9
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:31:13.067113+00:00,stamping_press_001,2371.7,18.4,23.8,0.84,1610.0,4.7,aligned,4.5,14.5,45.3,0.9
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:31:13.588321+00:00,stamping_press_001,1978.9,7.2,76.1,0.0,827.0,1.9,aligned,1.6,14.8,76.1,1.8
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:31:52.891150+00:00,stamping_press_001,1097.2,20.0,86.9,0.29,1267.0,1.9,aligned,4.4,9.3,15.4,0.1
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:31:55.880890+00:00,stamping_press_001,159.0,3.1,34.2,0.69,1996.0,2.6,aligned,1.7,19.0,14.7,0.4
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:31:56.303480+00:00,stamping_press_001,501.0,17.6,33.0,0.17,1336.0,3.5,aligned,0.5,4.5,78.1,1.0
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:32:36.582459+00:00,stamping_press_001,1697.3,10.2,15.9,0.78,489.0,2.0,aligned,2.8,7.6,23.3,1.2
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:33:15.477119+00:00,stamping_press_001,1273.1,16.3,22.8,0.67,84.0,3.7,aligned,3.7,12.4,38.9,1.3
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:33:23.870304+00:00,stamping_press_001,1260.9,12.7,38.9,0.58,160.0,2.7,aligned,4.8,9.3,22.5,1.7
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:33:29.620502+00:00,stamping_press_001,3012.1,14.4,46.9,0.16,236.0,2.2,aligned,3.0,19.9,19.4,1.5
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:33:58.507546+00:00,stamping_press_001,4095.9,17.9,58.8,0.14,1919.0,5.0,aligned,1.7,12.1,12.5,0.7
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:34:39.340331+00:00,stamping_press_001,3458.8,10.4,82.4,0.77,1220.0,3.4,aligned,2.4,5.5,64.4,0.1
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:34:40.720166+00:00,stamping_press_001,2247.0,10.0,65.7,0.06,814.0,2.4,aligned,0.4,7.1,41.1,0.5
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:34:42.057129+00:00,stamping_press_001,4888.4,4.3,83.2,0.14,1385.0,2.1,aligned,2.3,12.1,87.8,1.2
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:35:23.448317+00:00,stamping_press_001,4554.6,12.3,59.5,0.2,1028.0,2.7,aligned,2.5,9.4,99.7,0.4
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:35:24.815546+00:00,stamping_press_001,4897.9,18.7,55.4,0.74,76.0,1.1,aligned,3.3,19.7,78.6,1.4
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:36:05.693624+00:00,stamping_press_001,3273.9,7.5,94.0,0.35,1233.0,4.8,aligned,0.7,12.3,62.9,1.3
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:36:28.319283+00:00,stamping_press_001,521.3,7.2,88.2,0.76,1489.0,3.6,aligned,2.4,9.8,58.3,1.5
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:36:30.325996+00:00,stamping_press_001,1808.9,6.0,25.2,0.92,1745.0,2.6,aligned,2.8,5.1,22.9,0.3
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:36:30.764545+00:00,stamping_press_001,724.9,1.4,21.3,0.41,1494.0,3.0,aligned,4.9,7.1,25.0,1.1
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:36:42.950059+00:00,stamping_press_001,760.4,18.4,86.6,0.82,311.0,4.0,aligned,1.8,2.6,50.1,0.5
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:36:47.732125+00:00,stamping_press_001,4207.4,4.0,27.6,0.85,1123.0,3.2,aligned,2.8,2.8,33.8,0.9
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:37:39.860193+00:00,stamping_press_001,3857.5,15.4,79.9,0.91,1053.0,4.2,aligned,1.2,6.5,99.5,1.4
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:38:22.546614+00:00,stamping_press_001,3645.5,1.2,31.3,1.0,238.0,2.6,aligned,0.5,7.1,89.0,0.0
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:39:03.941065+00:00,stamping_press_001,3244.7,1.0,23.2,0.97,331.0,5.0,aligned,0.5,19.4,65.8,0.6
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:39:05.377664+00:00,stamping_press_001,1263.3,14.2,67.5,0.75,932.0,1.0,aligned,2.5,6.6,31.2,1.6
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:39:45.445137+00:00,stamping_press_001,4549.8,2.7,7.8,0.41,1736.0,2.3,aligned,0.0,2.5,7.3,0.2
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:39:48.389238+00:00,stamping_press_001,962.3,14.1,64.8,0.11,633.0,1.8,aligned,4.6,8.7,63.6,1.9
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:40:29.445647+00:00,stamping_press_001,2348.0,12.2,15.1,0.21,1238.0,2.6,aligned,2.6,0.4,18.1,0.9
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:40:29.651062+00:00,stamping_press_001,4994.5,9.0,79.4,0.84,170.0,4.1,aligned,1.2,16.9,89.8,1.6
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:40:30.365852+00:00,stamping_press_001,1210.8,11.9,13.3,1.0,1195.0,2.6,aligned,1.6,3.0,78.2,1.3
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:41:08.610553+00:00,stamping_press_001,3021.9,4.0,67.2,0.41,664.0,2.1,aligned,3.8,8.1,70.2,0.0
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:41:13.545506+00:00,stamping_press_001,596.1,14.5,38.7,0.04,961.0,3.2,aligned,4.1,11.0,2.4,0.1
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:41:52.009662+00:00,stamping_press_001,4837.3,0.2,9.9,0.63,1220.0,3.5,aligned,1.0,1.6,31.1,0.5
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:41:54.982225+00:00,stamping_press_001,812.4,17.5,63.2,0.13,338.0,3.1,aligned,3.4,4.4,44.1,0.3
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:42:32.473943+00:00,stamping_press_001,2577.1,2.7,52.8,0.06,37.0,2.4,aligned,2.4,8.0,62.7,1.3
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:42:34.336296+00:00,stamping_press_001,4160.0,6.7,96.7,0.09,356.0,2.3,aligned,1.5,10.5,89.3,0.2
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:43:17.213683+00:00,stamping_press_001,1648.8,8.3,88.3,0.76,781.0,4.0,aligned,4.4,10.0,83.5,0.8
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:43:17.942629+00:00,stamping_press_001,4089.8,0.6,77.5,0.44,237.0,2.9,aligned,1.0,16.8,58.1,1.4
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:43:18.646756+00:00,stamping_press_001,3122.4,11.2,55.5,0.85,1067.0,3.2,aligned,4.8,17.3,61.6,0.8
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:44:00.420409+00:00,stamping_press_001,50.6,2.1,28.3,0.17,911.0,4.2,aligned,1.1,7.1,18.3,0.2
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:44:00.813062+00:00,stamping_press_001,841.3,5.8,83.3,0.34,1408.0,3.0,aligned,1.7,9.0,69.9,0.2
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:44:40.624684+00:00,stamping_press_001,3986.2,6.9,23.7,0.52,1345.0,2.1,aligned,0.0,2.5,47.0,0.4
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:45:21.827647+00:00,stamping_press_001,3289.9,15.5,82.9,0.42,1621.0,2.9,aligned,4.7,1.1,66.5,0.3
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:45:22.578394+00:00,stamping_press_001,1171.7,14.9,69.4,0.97,1334.0,4.9,aligned,2.4,10.1,12.6,0.3
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:45:25.361058+00:00,stamping_press_001,400.0,5.2,97.1,0.83,615.0,2.6,aligned,3.8,2.1,67.9,1.8
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:46:03.645991+00:00,stamping_press_001,3894.8,16.5,89.9,0.9,1535.0,4.9,aligned,1.7,7.4,23.1,0.9
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:46:06.673790+00:00,stamping_press_001,3800.4,18.9,69.6,0.09,1813.0,1.9,aligned,1.8,8.7,98.9,0.3
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:46:46.789651+00:00,stamping_press_001,3626.0,13.0,74.5,0.38,1708.0,3.2,aligned,1.7,12.3,31.8,2.0
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:46:46.929233+00:00,stamping_press_001,1742.2,3.5,67.4,0.8,368.0,1.4,aligned,4.8,14.5,32.5,0.2
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:47:28.644841+00:00,stamping_press_001,3583.7,10.3,43.3,0.61,595.0,0.2,aligned,1.4,5.4,54.8,1.2
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:48:08.666142+00:00,stamping_press_001,4209.0,9.0,87.3,0.6,733.0,1.6,aligned,3.9,2.8,3.7,0.9
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:48:08.774771+00:00,stamping_press_001,4965.7,19.5,26.2,0.85,902.0,2.1,aligned,1.8,16.9,35.1,0.4
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:48:54.341072+00:00,stamping_press_001,3963.0,1.4,15.8,0.02,910.0,1.4,aligned,1.6,4.6,64.2,0.7
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:48:55.147449+00:00,stamping_press_001,1147.5,1.2,34.7,0.13,14.0,0.4,aligned,0.3,2.0,44.5,0.4
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:49:36.468647+00:00,stamping_press_001,1980.4,6.8,7.2,0.28,1512.0,2.9,aligned,3.6,17.4,30.7,0.9
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:49:37.102908+00:00,stamping_press_001,4979.2,1.8,50.4,0.79,970.0,4.4,aligned,1.7,1.9,91.5,1.9
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:50:16.045399+00:00,stamping_press_001,3272.0,7.2,42.5,0.01,226.0,1.3,aligned,1.2,15.6,83.7,0.0
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:50:16.254260+00:00,stamping_press_001,3345.8,5.8,0.7,0.66,451.0,0.7,aligned,0.9,3.8,22.0,1.3
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:50:18.971741+00:00,stamping_press_001,2275.9,15.1,38.1,0.47,877.0,3.7,aligned,4.2,5.9,50.2,1.5
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:51:01.084654+00:00,stamping_press_001,201.1,6.9,69.9,0.89,879.0,2.5,aligned,2.2,15.4,70.0,0.1
